Name,Platform,Genre,Rating,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Pokken Tournament,WiiU,Fighting,E10+,76,74,79,273,1.01
NERF N-Strike Elite,Wii,Shooter,E10+,67,12,44,6,1
Rayman Origins,PS3,Platform,E10+,87,43,83,238,1
Just Dance 2014,X360,Misc,E10+,79,16,77,33,0.99
Shadow The Hedgehog,GC,Platform,E10+,51,22,65,120,0.99
Disney Infinity,PS3,Action,E10+,75,21,58,47,0.97
Band Hero,Wii,Misc,E10+,79,20,65,15,0.97
Skylanders: Spyro's Adventure,X360,Action,E10+,78,35,51,53,0.97
LEGO Harry Potter: Years 5-7,X360,Action,E10+,77,35,78,39,0.97
LEGO Star Wars II: The Original Trilogy,GC,Action,E10+,84,25,90,16,0.97
Sonic Unleashed,X360,Platform,E10+,60,50,77,238,0.95
LEGO Pirates of the Caribbean: The Video Game,PS3,Action,E10+,73,42,70,34,0.95
Star Fox 64 3D,3DS,Shooter,E10+,81,65,81,231,0.94
Skylanders: Spyro's Adventure,PS3,Action,E10+,77,18,47,42,0.94
Tony Hawk: RIDE,Wii,Sports,E10+,47,15,44,21,0.94
The Sims 2,DS,Simulation,E10+,70,13,60,24,0.93
Kingdom Hearts Re:coded,DS,Role-Playing,E10+,66,58,69,76,0.93
Lego Batman 3: Beyond Gotham,PS4,Action,E10+,73,43,70,75,0.93
Wipeout: In The Zone,X360,Misc,E10+,39,5,55,8,0.93
The LEGO Movie Videogame,PS3,Action,E10+,80,5,67,12,0.93
Wii Play: Motion,Wii,Misc,E10+,60,34,60,16,0.92
Kung Fu Panda,Wii,Action,E10+,70,20,66,7,0.91
LEGO Harry Potter: Years 5-7,PS3,Action,E10+,76,27,82,48,0.91
Burnout Revenge,PS2,Racing,E10+,90,52,87,114,0.9
LEGO Jurassic World,PS4,Action,E10+,70,46,69,80,0.9
LEGO Marvel Super Heroes,3DS,Action,E10+,61,4,51,11,0.9
LEGO Indiana Jones 2: The Adventure Continues,PS3,Action,E10+,70,25,70,16,0.89
Kingdom Hearts Re: Chain of Memories,PS2,Role-Playing,E10+,68,20,71,105,0.87
Michael Jackson: The Experience,X360,Misc,E10+,63,31,67,29,0.87
Ghostbusters: The Video Game,Wii,Action,E10+,76,29,84,28,0.86
Endless Ocean: Blue World,Wii,Simulation,E10+,76,42,84,26,0.86
Burnout Legends,PSP,Racing,E10+,86,53,83,108,0.84
Sly 3: Honor Among Thieves,PS2,Platform,E10+,83,59,87,130,0.83
Need for Speed: Nitro,Wii,Racing,E10+,69,41,73,38,0.83
Sid Meier's Civilization Revolution,X360,Strategy,E10+,84,55,77,171,0.83
Ben 10: Alien Force,Wii,Action,E10+,45,6,77,11,0.8
Rayman Raving Rabbids 2,DS,Misc,E10+,57,8,69,15,0.8
Need for Speed Rivals,X360,Racing,E10+,76,12,53,107,0.79
Band Hero,X360,Misc,E10+,76,52,49,30,0.79
The Sims 2: Castaway,PSP,Simulation,E10+,64,5,72,18,0.79
Invizimals,PSP,Strategy,E10+,69,32,72,19,0.79
Golden Sun: Dark Dawn,DS,Role-Playing,E10+,79,63,80,86,0.78
Star Wars The Clone Wars: Jedi Alliance,DS,Action,E10+,68,10,77,32,0.78
Sid Meier's Civilization Revolution,PS3,Strategy,E10+,85,39,76,87,0.78
Rayman Origins,X360,Platform,E10+,87,55,81,209,0.78
Worms: Open Warfare,PSP,Strategy,E10+,70,22,65,18,0.77
Sonic Unleashed,PS2,Platform,E10+,66,5,66,49,0.76
Portal 2,PC,Shooter,E10+,95,52,87,5999,0.76
Harry Potter and the Half-Blood Prince,Wii,Action,E10+,60,35,59,8,0.75
Professor Layton and the Azran Legacy,3DS,Puzzle,E10+,81,58,78,86,0.75
LEGO Batman 2: DC Super Heroes,3DS,Action,E10+,72,6,51,25,0.75
Raving Rabbids: Travel in Time,Wii,Adventure,E10+,62,24,75,14,0.75
Final Fantasy Tactics A2: Grimoire of the Rift,DS,Role-Playing,E10+,80,47,68,106,0.75
Band Hero,PS3,Misc,E10+,76,45,56,9,0.74
Midnight Club 3: DUB Edition,XB,Racing,E10+,84,53,73,40,0.74
LEGO Marvel Super Heroes,WiiU,Action,E10+,82,8,79,71,0.74
NHL 11,X360,Sports,E10+,88,49,76,71,0.73
LEGO Marvel's Avengers,PS4,Action,E10+,71,70,69,87,0.73
Just Dance 2015,WiiU,Misc,E10+,75,6,65,26,0.73
LEGO Dimensions,PS4,Action,E10+,80,53,70,65,0.73
Star Wars Episode III: Revenge of the Sith,GBA,Action,E10+,73,13,74,12,0.72
Blur,PS3,Racing,E10+,81,58,81,86,0.72
Ben 10: Protector of Earth,PSP,Action,E10+,60,4,71,23,0.71
Skylanders: Trap Team,WiiU,Action,E10+,86,4,70,18,0.7
Lego Star Wars: The Force Awakens,PS4,Action,E10+,78,61,74,91,0.7
NHL 12,X360,Sports,E10+,86,56,69,72,0.7
LEGO Rock Band,Wii,Misc,E10+,70,15,67,6,0.69
Plants vs. Zombies: Garden Warfare,XOne,Shooter,E10+,76,65,73,438,0.69
Need for Speed Rivals,XOne,Racing,E10+,75,18,57,175,0.69
The Sly Collection,PS3,Platform,E10+,85,46,87,172,0.68
Kirby's Dream Collection: Special Edition,Wii,Action,E10+,82,6,87,37,0.67
The LEGO Movie Videogame,PS4,Action,E10+,71,31,70,98,0.67
Final Fantasy Crystal Chronicles: Ring of Fates,DS,Role-Playing,E10+,77,41,71,25,0.66
Thrillville,PS2,Strategy,E10+,69,32,28,52,0.66
NHL 10,X360,Sports,E10+,88,52,83,71,0.66
NHL 13,X360,Sports,E10+,83,44,65,86,0.66
Rayman Legends,WiiU,Platform,E10+,92,35,86,465,0.66
LEGO Jurassic World,XOne,Action,E10+,70,17,66,44,0.65
Kung Fu Panda,PS2,Action,E10+,73,6,85,5,0.65
Disney's Chicken Little,PS2,Platform,E10+,60,20,88,7,0.65
Wario: Master of Disguise,DS,Platform,E10+,60,35,73,19,0.65
Harry Potter and the Goblet of Fire,PS2,Action,E10+,68,29,66,48,0.65
The LEGO Movie Videogame,WiiU,Action,E10+,68,5,76,25,0.64
Real Heroes: Firefighter,Wii,Action,E10+,67,18,81,10,0.64
NHL 13,PS3,Sports,E10+,84,22,67,60,0.64
LEGO Star Wars II: The Original Trilogy,X360,Action,E10+,81,50,79,45,0.63
NHL 16,PS4,Sports,E10+,78,28,54,157,0.63
Just Dance 3,PS3,Misc,E10+,75,5,59,7,0.62
LEGO Pirates of the Caribbean: The Video Game,3DS,Action,E10+,71,16,72,20,0.62
Scribblenauts: Unlimited,3DS,Action,E10+,73,13,73,21,0.61
Fire Emblem: Shadow Dragon,DS,Role-Playing,E10+,81,42,69,106,0.61
Plants vs. Zombies: Garden Warfare,PS4,Shooter,E10+,75,23,75,259,0.61
Disney Universe,PS3,Action,E10+,70,29,68,13,0.61
Advance Wars: Days of Ruin,DS,Strategy,E10+,86,55,86,96,0.61
Jak and Daxter: The Lost Frontier,PSP,Platform,E10+,71,47,62,28,0.61
Tony Hawk: RIDE,X360,Sports,E10+,46,43,29,67,0.61
Final Fantasy IV Advance,GBA,Role-Playing,E10+,85,30,72,70,0.61
Pac-Man Party,Wii,Misc,E10+,59,14,58,8,0.61
Shadow The Hedgehog,PS2,Platform,E10+,45,28,59,137,0.6
Kinect Sports Rivals,XOne,Sports,E10+,60,53,50,144,0.6
Disney Infinity,WiiU,Action,E10+,71,10,75,58,0.6
Secret Agent Clank,PS2,Platform,E10+,61,9,66,14,0.6
Split/Second,X360,Racing,E10+,82,78,80,101,0.6
The Golden Compass,DS,Action,E10+,43,7,48,8,0.6
The Golden Compass,Wii,Action,E10+,35,12,67,6,0.6
LEGO The Hobbit,PS4,Action,E10+,72,47,65,88,0.6
Just Dance 2014,WiiU,Misc,E10+,72,13,75,45,0.6
NHL 15,PS4,Sports,E10+,60,28,35,306,0.6
Tony Hawk: RIDE,PS3,Sports,E10+,44,29,20,31,0.59
NHL 11,PS3,Sports,E10+,88,38,70,54,0.59
Blur,X360,Racing,E10+,82,78,82,169,0.59
Final Fantasy Anniversary Edition,PSP,Role-Playing,E10+,67,34,76,47,0.58
Romancing SaGa,PS2,Role-Playing,E10+,58,23,79,35,0.58
Skylanders SWAP Force,WiiU,Platform,E10+,89,7,59,96,0.58
NHL 12,PS3,Sports,E10+,86,33,74,52,0.58
Final Fantasy: The 4 Heroes of Light,DS,Role-Playing,E10+,71,49,70,38,0.58
Rayman Legends,PS3,Platform,E10+,91,23,86,310,0.58
NHL 06,PS2,Sports,E10+,78,27,84,29,0.58
Phineas and Ferb: Across the 2nd Dimension,Wii,Action,E10+,76,4,82,6,0.57
Skylanders: Spyro's Adventure,3DS,Action,E10+,82,8,48,62,0.57
NHL 10,PS3,Sports,E10+,88,35,78,40,0.57
Just Dance 2016,WiiU,Misc,E10+,73,7,68,11,0.57
Disney Universe,X360,Action,E10+,66,31,52,13,0.57
Rune Factory 4,3DS,Role-Playing,E10+,78,33,80,122,0.57
3D Dot Game Heroes,PS3,Role-Playing,E10+,77,66,79,96,0.57
Up,Wii,Action,E10+,62,6,79,4,0.56
Arena Football,PS2,Sports,E10+,66,18,85,14,0.56
The Legend of Spyro: Dawn of the Dragon,Wii,Platform,E10+,64,11,64,19,0.56
LEGO Rock Band,X360,Misc,E10+,71,50,71,31,0.56
Bolt,Wii,Adventure,E10+,50,4,57,5,0.56
TMNT,X360,Action,E10+,58,31,62,32,0.56
Final Fantasy IV: The Complete Collection,PSP,Role-Playing,E10+,77,41,74,80,0.56
Rayman Origins,Wii,Platform,E10+,92,13,82,127,0.55
Sly Cooper: Thieves in Time,PS3,Platform,E10+,75,69,82,343,0.54
NHL 14,PS3,Sports,E10+,80,22,59,79,0.54
Crash Tag Team Racing,PS2,Racing,E10+,66,21,69,49,0.54
Rayman Origins,PSV,Platform,E10+,88,54,83,298,0.54
Final Fantasy Explorers,3DS,Role-Playing,E10+,69,57,69,87,0.54
Over the Hedge,PS2,Platform,E10+,58,29,85,10,0.54
NHL 14,X360,Sports,E10+,81,30,58,92,0.54
LEGO Dimensions,WiiU,Action,E10+,62,5,64,29,0.53
Just Dance 2015,XOne,Misc,E10+,70,17,74,20,0.53
The LEGO Movie Videogame,XOne,Action,E10+,69,18,68,49,0.53
Burnout Revenge,XB,Racing,E10+,89,65,83,66,0.53
Magician's Quest: Mysterious Times,DS,Role-Playing,E10+,69,13,75,9,0.53
Star Fox Command,DS,Shooter,E10+,76,56,72,56,0.53
Michael Jackson: The Experience,PS3,Misc,E10+,66,11,83,16,0.52
The Golden Compass,PS2,Action,E10+,46,10,51,6,0.52
We Cheer,Wii,Simulation,E10+,56,12,72,13,0.52
LEGO Jurassic World,WiiU,Action,E10+,71,5,80,14,0.52
Kung Fu Panda,PS3,Action,E10+,76,23,72,18,0.51
Spectrobes: Beyond the Portals,DS,Role-Playing,E10+,70,26,76,14,0.51
Alice in Wonderland,Wii,Adventure,E10+,69,18,73,13,0.51
Iron Man,DS,Action,E10+,56,10,69,4,0.51
NHL 07,PS2,Sports,E10+,76,11,45,51,0.51
NHL 09,X360,Sports,E10+,88,41,83,61,0.5
Avatar: The Last Airbender,GC,Adventure,E10+,60,10,64,4,0.5
Crash: Mind Over Mutant,PS2,Platform,E10+,73,7,64,36,0.5
Test Drive Unlimited,PSP,Racing,E10+,80,18,72,29,0.5
Theatrhythm: Final Fantasy,3DS,Misc,E10+,78,60,77,113,0.5
Dance Dance Revolution Universe 2,X360,Simulation,E10+,65,10,73,5,0.5
Burnout Revenge,X360,Racing,E10+,89,61,80,140,0.5
Shrek SuperSlam,PS2,Action,E10+,67,21,89,26,0.5
Dragon Ball Z: Supersonic Warriors 2,DS,Fighting,E10+,66,13,75,28,0.49
Sonic Lost World,3DS,Platform,E10+,59,34,64,144,0.49
Boogie,Wii,Misc,E10+,57,37,52,54,0.49
Fire Emblem: Radiant Dawn,Wii,Strategy,E10+,78,36,86,180,0.49
Plants vs. Zombies: Garden Warfare 2,PS4,Shooter,E10+,81,29,76,111,0.49
Star Wars Battlefront: Elite Squadron,DS,Shooter,E10+,61,12,49,8,0.49
Asphalt 3D,3DS,Racing,E10+,43,37,43,24,0.49
Steel Diver,3DS,Action,E10+,58,55,62,29,0.49
Shrek the Third,PS2,Action,E10+,56,18,60,9,0.48
Skylanders: SuperChargers,WiiU,Action,E10+,87,13,55,65,0.48
Plants vs. Zombies: Garden Warfare 2,XOne,Shooter,E10+,80,64,80,79,0.48
NHL 16,XOne,Sports,E10+,80,18,59,81,0.48
Children of Mana,DS,Role-Playing,E10+,65,34,59,21,0.48
Sonic the Hedgehog,PS3,Platform,E10+,43,17,40,176,0.48
Pinball Hall of Fame: The Williams Collection,Wii,Misc,E10+,82,16,87,36,0.47
Crash: Mind Over Mutant,X360,Platform,E10+,60,42,64,23,0.47
Need for Speed Carbon,XB,Racing,E10+,74,19,73,11,0.47
Crazy Taxi: Fare Wars,PSP,Racing,E10+,64,25,70,18,0.47
Emergency Heroes,Wii,Racing,E10+,41,12,41,15,0.47
Pirates of the Caribbean: Dead Man's Chest,GBA,Adventure,E10+,70,8,55,5,0.47
World Series of Poker,PS2,Misc,E10+,46,15,81,20,0.47
Final Fantasy Crystal Chronicles: Echoes of Time,DS,Role-Playing,E10+,75,37,72,21,0.47
Spider-Man 3,DS,Platform,E10+,79,21,64,17,0.47
Harry Potter and the Order of the Phoenix,Wii,Action,E10+,69,34,71,28,0.46
Need for Speed: Hot Pursuit,Wii,Racing,E10+,50,8,36,18,0.46
Jak and Daxter: The Lost Frontier,PS2,Platform,E10+,72,8,45,32,0.46
The Golden Compass,X360,Action,E10+,41,25,40,14,0.46
Just Dance 2014,XOne,Misc,E10+,71,6,69,58,0.45
LEGO The Hobbit,X360,Action,E10+,70,4,86,11,0.45
Burnout Dominator,PSP,Racing,E10+,76,23,81,27,0.45
Crash of the Titans,Wii,Action,E10+,69,16,57,22,0.45
Skylanders: Trap Team,PS4,Action,E10+,78,46,55,32,0.44
Worms: Open Warfare 2,PSP,Strategy,E10+,80,26,80,25,0.44
Sid Meier's Civilization Revolution,DS,Strategy,E10+,80,26,76,21,0.44
LEGO Star Wars II: The Original Trilogy,XB,Action,E10+,85,27,85,15,0.44
Dance Dance Revolution: Hottest Party 3,Wii,Simulation,E10+,66,5,81,5,0.44
G-Force,Wii,Action,E10+,69,6,79,6,0.44
The Legend of Spyro: Dawn of the Dragon,PS3,Platform,E10+,59,22,65,36,0.44
Ben 10 Alien Force: Vilgax Attacks,Wii,Action,E10+,65,5,39,6,0.44
Thrillville: Off the Rails,Wii,Strategy,E10+,70,14,27,40,0.44
Child of Eden,X360,Shooter,E10+,84,81,76,95,0.44
Band Hero,DS,Misc,E10+,65,18,69,4,0.43
Lego Batman 3: Beyond Gotham,XOne,Action,E10+,74,25,70,36,0.43
Ghostbusters: The Video Game,PS2,Action,E10+,64,9,86,6,0.43
OkamiDen,DS,Adventure,E10+,82,48,78,53,0.43
Hometown Story,3DS,Role-Playing,E10+,47,14,59,24,0.43
Just Dance 4,PS3,Misc,E10+,77,5,70,29,0.43
Rayman Legends,X360,Platform,E10+,90,35,81,217,0.43
Crash: Mind Over Mutant,Wii,Platform,E10+,70,13,65,16,0.43
Naruto: Ninja Council 3,DS,Action,E10+,56,23,64,13,0.42
The Legend of Spyro: The Eternal Night,PS2,Platform,E10+,54,18,53,28,0.42
NHL 2K6,PS2,Sports,E10+,81,28,57,18,0.42
Trials Fusion,PS4,Racing,E10+,79,51,71,244,0.42
How to Train Your Dragon,Wii,Action,E10+,59,11,69,4,0.42
Story of Seasons,3DS,Simulation,E10+,76,39,81,54,0.42
Harry Potter and the Goblet of Fire,GC,Action,E10+,69,20,62,13,0.42
Thrillville: Off the Rails,PS2,Strategy,E10+,70,11,16,30,0.42
LEGO Rock Band,PS3,Misc,E10+,75,36,75,18,0.42
Just Dance 2014,PS4,Misc,E10+,75,4,54,51,0.41
Crash of the Titans,PS2,Action,E10+,70,12,58,48,0.41
LEGO Dimensions,XOne,Action,E10+,80,12,68,27,0.41
Marvel Super Hero Squad,DS,Fighting,E10+,61,4,27,4,0.41
NHL 15,XOne,Sports,E10+,59,22,31,180,0.41
Harry Potter and the Deathly Hallows - Part 1,DS,Action,E10+,56,6,59,4,0.41
Six Flags Fun Park,Wii,Misc,E10+,43,7,70,7,0.4
LEGO Harry Potter: Years 5-7,3DS,Action,E10+,71,7,64,11,0.4
Rampage: Total Destruction,GC,Action,E10+,57,24,66,6,0.4
Sega Superstars Tennis,PS3,Sports,E10+,67,31,73,7,0.4
Spore Hero,Wii,Simulation,E10+,61,23,70,36,0.4
Naruto: Path of the Ninja,DS,Role-Playing,E10+,57,18,71,9,0.4
LEGO The Lord of the Rings,3DS,Action,E10+,61,4,75,10,0.39
Combat of Giants: Dinosaurs 3D,3DS,Strategy,E10+,44,18,52,9,0.39
Sonic Lost World,WiiU,Platform,E10+,63,64,72,461,0.39
Skylanders SWAP Force,PS4,Platform,E10+,79,7,51,45,0.39
Ice Age 2: The Meltdown,PS2,Platform,E10+,68,19,79,6,0.39
The Sims 2,GBA,Simulation,E10+,58,11,74,6,0.39
Just Dance 2015,PS4,Misc,E10+,72,8,57,32,0.39
Looney Tunes: Acme Arsenal,PS2,Action,E10+,38,10,38,7,0.38
Sega Superstars Tennis,PS2,Sports,E10+,70,9,82,4,0.38
Need for Speed: Nitro,DS,Racing,E10+,70,7,62,7,0.38
EyeToy Play 2,PS2,Misc,E10+,78,30,69,9,0.38
Dance Dance Revolution Ultramix 3,XB,Simulation,E10+,75,16,85,8,0.38
Just Dance 2014,PS3,Misc,E10+,77,6,70,25,0.38
Wii Sports Club,WiiU,Sports,E10+,68,21,69,106,0.38
Skylanders Giants,WiiU,Action,E10+,80,8,68,22,0.37
The Golden Compass,PSP,Action,E10+,28,4,40,7,0.37
Just Dance 4,WiiU,Misc,E10+,66,14,77,37,0.37
Need for Speed: Hot Pursuit,PC,Racing,E10+,86,14,66,556,0.37
Rampage: Total Destruction,PS2,Action,E10+,51,34,69,15,0.37
Spider-Man: Friend or Foe,PS2,Action,E10+,62,15,82,19,0.37
Guitar Hero On Tour: Modern Hits,DS,Misc,E10+,70,30,62,7,0.37
DiRT 2,Wii,Racing,E10+,51,10,54,22,0.37
Harry Potter and the Order of the Phoenix,PSP,Action,E10+,52,11,75,20,0.37
Rune Factory: Frontier,Wii,Role-Playing,E10+,79,34,84,39,0.37
Mini Ninjas,Wii,Action,E10+,79,9,82,12,0.37
Scribblenauts: Unlimited,WiiU,Action,E10+,73,42,73,109,0.37
Elite Beat Agents,DS,Misc,E10+,87,51,85,105,0.36
Sid Meier's Civilization: Beyond Earth,PC,Strategy,E10+,81,78,54,1027,0.36
Star Fox: Zero,WiiU,Shooter,E10+,69,82,73,662,0.36
Dragon Ball Z: Attack of the Saiyans,DS,Role-Playing,E10+,73,21,78,24,0.36
The Incredibles: Rise of the Underminer,PS2,Action,E10+,60,12,70,8,0.36
Marvel Super Hero Squad,Wii,Fighting,E10+,49,16,61,14,0.36
Just Dance 2016,PS4,Misc,E10+,73,10,67,20,0.36
TMNT,Wii,Action,E10+,60,17,58,11,0.36
Fossil Fighters: Frontier,3DS,Role-Playing,E10+,57,25,47,19,0.36
Wipeout 2048,PSV,Racing,E10+,79,63,81,191,0.35
Worms: Open Warfare 2,DS,Strategy,E10+,81,25,90,22,0.35
NHL 2K10,Wii,Sports,E10+,79,8,67,16,0.35
Teenage Mutant Ninja Turtles: Smash-Up,Wii,Fighting,E10+,67,34,81,21,0.35
Need for Speed Carbon,GC,Racing,E10+,75,12,77,14,0.35
Chicken Shoot,Wii,Action,E10+,27,9,47,26,0.35
LEGO Marvel's Avengers,XOne,Action,E10+,71,18,50,15,0.35
Over the Hedge,GC,Platform,E10+,61,21,92,6,0.35
Mini Ninjas,PS3,Action,E10+,73,37,86,62,0.34
Mini Ninjas,DS,Action,E10+,61,10,57,4,0.34
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,PS2,Adventure,E10+,65,34,85,20,0.34
Supreme Commander 2,X360,Strategy,E10+,75,28,70,23,0.34
Rayman Legends,XOne,Platform,E10+,91,6,78,218,0.34
Puzzle Quest: Challenge of the Warlords,DS,Puzzle,E10+,82,41,86,32,0.34
NHL 09,PS3,Sports,E10+,88,25,76,41,0.33
World of Final Fantasy,PS4,Role-Playing,E10+,77,74,82,222,0.33
NHL 17,PS4,Sports,E10+,78,26,57,67,0.33
Mega Man ZX Advent,DS,Platform,E10+,78,27,85,32,0.33
Ape Escape Academy,PSP,Misc,E10+,51,48,57,4,0.33
LEGO Batman 2: DC Super Heroes,PSV,Action,E10+,62,9,66,46,0.33
Harry Potter and the Half-Blood Prince,PS3,Action,E10+,66,35,70,17,0.33
Teen Titans,GC,Action,E10+,63,11,68,11,0.33
DECA Sports Freedom,X360,Sports,E10+,26,16,36,9,0.33
Hatsune Miku: Project Mirai DX,3DS,Misc,E10+,80,32,84,71,0.32
Just Dance 2016,XOne,Misc,E10+,66,10,60,18,0.32
Dance Dance Revolution Universe,X360,Simulation,E10+,74,26,87,5,0.32
DiRT 2,PSP,Racing,E10+,55,13,56,10,0.32
Shaun White Snowboarding,PSP,Sports,E10+,70,5,74,4,0.32
Test Drive Unlimited,X360,Racing,E10+,82,69,79,86,0.32
Phineas and Ferb: Across the 2nd Dimension,PS3,Action,E10+,63,13,65,9,0.32
Crash of the Titans,X360,Action,E10+,65,25,62,39,0.32
Etrian Odyssey III: The Drowned City,DS,Role-Playing,E10+,77,23,79,21,0.31
Harry Potter and the Half-Blood Prince,X360,Action,E10+,64,38,67,11,0.31
Monster Lab,Wii,Role-Playing,E10+,73,11,83,14,0.31
Sonic Boom: Rise of Lyric,WiiU,Action,E10+,32,28,35,587,0.31
The Settlers 7: Paths to a Kingdom,PC,Strategy,E10+,79,33,51,213,0.31
WipEout Pulse,PSP,Racing,E10+,82,40,85,31,0.31
The Legend of Spyro: Dawn of the Dragon,X360,Platform,E10+,62,35,71,26,0.31
LEGO Legends of Chima: Laval's Journey,3DS,Adventure,E10+,65,5,35,7,0.31
Skylanders: SuperChargers,PS4,Action,E10+,81,51,32,29,0.31
Mega Man Maverick Hunter X,PSP,Platform,E10+,79,34,82,44,0.31
Star Wars Episode III: Revenge of the Sith,DS,Action,E10+,73,22,77,19,0.3
Ultimate Spider-Man,GBA,Action,E10+,62,4,72,12,0.3
Monsters vs. Aliens,PS3,Action,E10+,66,18,44,4,0.3
Neopets: The Darkest Faerie,PS2,Adventure,E10+,61,18,84,30,0.3
PowerUp Heroes,X360,Fighting,E10+,61,13,74,10,0.3
1701 A.D.,PC,Simulation,E10+,79,30,82,38,0.3
Lego Star Wars: The Force Awakens,XOne,Action,E10+,76,11,69,18,0.3
Little Deviants,PSV,Platform,E10+,57,62,54,53,0.3
Radiant Historia,DS,Role-Playing,E10+,85,30,89,81,0.29
Sorcery,PS3,Action,E10+,70,52,72,57,0.29
Harry Potter and the Order of the Phoenix,X360,Action,E10+,68,38,67,20,0.29
Spider-Man: Friend or Foe,X360,Action,E10+,60,51,62,26,0.29
Batman: The Brave and the Bold the Videogame,DS,Action,E10+,74,14,79,8,0.29
MySims SkyHeroes,Wii,Action,E10+,67,9,51,5,0.29
Mini Ninjas,X360,Action,E10+,73,44,83,38,0.29
Glory of Heracles,DS,Role-Playing,E10+,69,23,72,18,0.29
Up,X360,Action,E10+,61,18,67,6,0.29
The BIGS 2,Wii,Sports,E10+,68,5,84,6,0.29
Puzzle Quest: Challenge of the Warlords,Wii,Puzzle,E10+,71,17,61,5,0.29
Tales of Phantasia,GBA,Role-Playing,E10+,76,29,80,24,0.29
Dragon Ball GT: Transformation,GBA,Action,E10+,69,12,81,26,0.28
The Golden Compass,PS3,Action,E10+,40,17,47,16,0.28
Final Fantasy VI Advance,GBA,Role-Playing,E10+,92,25,83,190,0.28
LEGO The Lord of the Rings,PSV,Action,E10+,54,8,55,35,0.28
Shrek the Third,Wii,Action,E10+,57,28,66,7,0.28
Medieval Moves: Deadmund's Quest,PS3,Action,E10+,61,41,64,17,0.28
Avatar: The Last Airbender,Wii,Adventure,E10+,56,15,57,8,0.28
Ice Age: Dawn of the Dinosaurs,Wii,Action,E10+,75,12,82,6,0.27
Need for Speed: The Run,Wii,Action,E10+,64,6,35,21,0.27
Sing Party,WiiU,Misc,E10+,60,21,53,18,0.27
NHL 07,X360,Sports,E10+,79,49,52,167,0.27
LEGO The Hobbit,XOne,Action,E10+,69,20,67,36,0.27
Harry Potter and the Order of the Phoenix,PS2,Action,E10+,61,17,79,28,0.27
NHL 2K11,Wii,Sports,E10+,62,12,57,4,0.27
All-Pro Football 2K8,X360,Sports,E10+,75,22,67,52,0.26
Plants vs. Zombies,X360,Strategy,E10+,89,27,81,160,0.26
Suikoden Tierkreis,DS,Role-Playing,E10+,76,24,73,37,0.26
MLB SlugFest 2006,PS2,Sports,E10+,56,11,74,10,0.26
Etrian Odyssey II: Heroes of Lagaard,DS,Role-Playing,E10+,82,17,88,24,0.26
The Adventures of Tintin: The Game,PS3,Action,E10+,59,27,56,13,0.26
Puppeteer,PS3,Platform,E10+,80,75,84,236,0.26
Nancy Drew: The Mystery of the Clue Bender Society,DS,Adventure,E10+,46,5,35,5,0.26
Teen Titans,PS2,Action,E10+,56,12,85,17,0.25
Final Fantasy Crystal Chronicles: Echoes of Time,Wii,Role-Playing,E10+,64,29,55,11,0.25
NHL 08,PS3,Action,E10+,86,23,68,23,0.25
The Legend of Legacy,3DS,Role-Playing,E10+,67,31,70,54,0.25
LEGO Star Wars III: The Clone Wars,PC,Action,E10+,76,14,74,44,0.25
NHL 08,X360,Action,E10+,85,44,81,44,0.25
NHL 06,XB,Sports,E10+,79,35,83,18,0.25
Anno 2205,PC,Strategy,E10+,72,45,58,278,0.25
Up,PS3,Action,E10+,65,5,64,4,0.25
Michael Jackson: The Experience,DS,Misc,E10+,64,5,65,5,0.25
Need for Speed Rivals,PC,Racing,E10+,76,16,32,546,0.25
Bolt,X360,Adventure,E10+,57,18,70,7,0.25
SBK Superbike World Championship,PS3,Racing,E10+,59,7,60,8,0.25
Sid Meier's Civilization VI,PC,Strategy,E10+,88,81,72,684,0.25
Sly Cooper: Thieves in Time,PSV,Platform,E10+,75,15,81,148,0.25
Digimon World: Data Squad,PS2,Role-Playing,E10+,43,12,79,20,0.24
Trials Fusion,XOne,Racing,E10+,80,28,70,158,0.24
Skylanders SWAP Force,3DS,Platform,E10+,68,12,63,13,0.24
Skylanders: SuperChargers,XOne,Action,E10+,76,15,54,17,0.24
Percy Jackson and the Olympians: The Lightning Thief,DS,Role-Playing,E10+,56,6,68,12,0.24
Dancing With The Stars,Wii,Misc,E10+,42,5,61,5,0.24
Crash Tag Team Racing,PSP,Racing,E10+,68,9,70,25,0.24
NHL 17,XOne,Sports,E10+,77,23,39,38,0.24
Valhalla Knights,PSP,Role-Playing,E10+,53,29,62,15,0.24
The Adventures of Tintin: The Game,X360,Action,E10+,63,35,60,12,0.24
Etrian Mystery Dungeon,3DS,Role-Playing,E10+,77,44,78,49,0.24
Avalon Code,DS,Role-Playing,E10+,71,29,73,13,0.24
Harry Potter and the Order of the Phoenix,PS3,Action,E10+,67,35,65,25,0.24
LEGO Marvel's Avengers,WiiU,Action,E10+,69,4,67,15,0.24
PDC World Championship Darts 2008,Wii,Sports,E10+,51,18,53,7,0.24
Naruto: Path of the Ninja 2,DS,Role-Playing,E10+,62,18,74,6,0.23
Harry Potter and the Goblet of Fire,XB,Action,E10+,68,26,57,10,0.23
DiRT Showdown,X360,Racing,E10+,75,53,63,53,0.23
Tony Hawk's Downhill Jam,Wii,Sports,E10+,69,42,61,13,0.23
Looney Tunes: Acme Arsenal,Wii,Action,E10+,27,7,50,14,0.23
